sortie,time_s,lon,lat,altitude_m
Q2-017,4284.142386856842,109.2127472,23.0795113,270.9
Q2-017,4304.142386856842,109.2127472,23.0795113,270.9
Q2-017,4324.142386856842,109.2127472,23.0795113,270.9
Q2-017,4344.142386856842,109.2127472,23.0795113,270.9
Q2-017,4364.142386856842,109.2127472,23.0795113,270.9
Q2-017,4384.142386856842,109.2127472,23.0795113,270.9
Q2-017,4404.142386856842,109.2127472,23.0795113,270.9
Q2-017,4424.142386856842,109.2127472,23.0795113,270.9
Q2-017,4443.868535489886,109.2127472,23.0795113,330.07844589913327
Q2-017,4463.594684122931,109.21293036819968,23.078792955285667,372.9093322753906
Q2-017,4483.320832755975,109.21359344022463,23.076192535097285,372.9093322753906
Q2-017,4503.0469813890195,109.21425651224956,23.073592114908905,372.9093322753906
Q2-017,4522.773130022064,109.21491958427451,23.070991694720522,372.9093322753906
Q2-017,4542.499278655108,109.21558265629946,23.06839127453214,372.9093322753906
Q2-017,4562.225427288153,109.2162457283244,23.06579085434376,372.9093322753906
Q2-017,4581.951575921197,109.21690880034934,23.063190434155377,372.9093322753906
Q2-017,4601.677724554241,109.21757187237428,23.060590013966994,372.9093322753906
Q2-017,4621.403873187285,109.21823494439923,23.05798959377861,372.9093322753906
Q2-017,4641.13002182033,109.21889801642416,23.055389173590232,372.9093322753906
Q2-017,4660.856170453374,109.21956108844911,23.05278875340185,372.9093322753906
Q2-017,4680.5823190864185,109.22022416047405,23.050188333213466,372.9093322753906
Q2-017,4700.308467719463,109.220887232499,23.047587913025087,372.9093322753906
Q2-018,3949.3048273549484,109.20556903796921,23.035416772396797,571.7992553710938
Q2-018,3968.890771514708,109.20368814941449,23.037418522870237,571.7992553710938
Q2-018,3988.4767156744674,109.20180726085977,23.03942027334368,571.7992553710938
Q2-018,4008.062659834227,109.19992637230504,23.04142202381712,571.7992553710938
Q2-018,4027.6486039939864,109.19804548375032,23.04342377429056,571.7992553710938
Q2-018,4047.234548153746,109.19616459519558,23.045425524764003,571.7992553710938
Q2-018,4066.8204923135054,109.19428370664086,23.047427275237443,571.7992553710938
Q2-018,4086.406436473265,109.19240281808614,23.049429025710886,571.7992553710938
Q2-018,4105.992380633024,109.1923786,23.0494548,523.4648603993977
Q2-018,4125.578324792784,109.1923786,23.0494548,474.5
Q2-018,4145.578324792784,109.1923786,23.0494548,474.5
Q2-018,4165.578324792784,109.1923786,23.0494548,474.5
Q2-018,4185.578324792784,109.1923786,23.0494548,474.5
Q2-018,4205.578324792784,109.1923786,23.0494548,474.5
Q2-018,4225.578324792784,109.1923786,23.0494548,474.5
Q2-018,4245.578324792783,109.1923786,23.0494548,474.5
Q2-018,4265.578324792783,109.1923786,23.0494548,474.5
Q2-018,4285.578324792783,109.1923786,23.0494548,474.5
Q2-018,4305.578324792783,109.1923786,23.0494548,474.5
Q2-018,4325.578324792783,109.1923786,23.0494548,474.5
Q2-018,4345.578324792783,109.1923786,23.0494548,474.5
Q2-018,4365.578324792783,109.1923786,23.0494548,474.5
Q2-018,4385.278270753841,109.1923786,23.0494548,533.5998378831723
Q2-018,4404.978216714898,109.19304764036197,23.048742768520007,571.7992553710938
Q2-018,4424.678162675956,109.19493947680266,23.046729366672608,571.7992553710938
Q2-018,4444.378108637013,109.19683131324335,23.04471596482521,571.7992553710938
Q2-018,4464.078054598071,109.19872314968404,23.042702562977812,571.7992553710938
Q2-018,4483.7780005591285,109.20061498612475,23.040689161130413,571.7992553710938
Q2-018,4503.4779465201855,109.20250682256544,23.038675759283013,571.7992553710938
Q2-018,4523.177892481243,109.20439865900613,23.036662357435613,571.7992553710938
Q2-019,4159.318296015983,109.23630401365023,23.06015359262208,398.2391662597656
Q2-019,4178.971027856622,109.23658371117726,23.062802876195903,398.2391662597656
Q2-019,4198.623759697261,109.23686340870431,23.065452159769727,398.2391662597656
Q2-019,4218.276491537901,109.23714310623136,23.06810144334355,398.2391662597656
Q2-019,4237.92922337854,109.2374228037584,23.070750726917375,398.2391662597656
Q2-019,4257.58195521918,109.23770250128544,23.0734000104912,398.2391662597656
Q2-019,4277.2346870598185,109.23798219881249,23.07604929406502,398.2391662597656
Q2-019,4296.887418900458,109.2381714,23.0778414,385.5218547251129
Q2-019,4316.540150741097,109.2381714,23.0778414,346.2163910438353
Q2-019,4336.192882581737,109.2381714,23.0778414,306.91092736255587
Q2-019,4355.8456144223765,109.2381714,23.0778414,267.60546368127643
Q2-019,4375.498346263015,109.2381714,23.0778414,228.3
Q2-019,4395.298346263015,109.2381714,23.0778414,228.3
Q2-019,4415.098346263016,109.2381714,23.0778414,228.3
Q2-019,4434.898346263015,109.2381714,23.0778414,228.3
Q2-019,4454.698346263015,109.2381714,23.0778414,228.3
Q2-019,4474.498346263015,109.2381714,23.0778414,228.3
Q2-019,4494.298346263015,109.2381714,23.0778414,228.3
Q2-019,4514.098346263016,109.2381714,23.0778414,228.3
Q2-019,4533.898346263015,109.2381714,23.0778414,228.3
Q2-019,4553.698346263015,109.2381714,23.0778414,228.3
Q2-019,4573.498346263015,109.2381714,23.0778414,228.3
Q2-019,4593.298346263015,109.2381714,23.0778414,228.3
Q2-019,4613.098346263016,109.2381714,23.0778414,228.3
Q2-019,4632.898346263015,109.2381714,23.0778414,228.3
Q2-019,4652.698346263015,109.2381714,23.0778414,228.3
Q2-019,4672.498346263015,109.2381714,23.0778414,228.3
Q2-019,4692.298346263015,109.2381714,23.0778414,228.3
Q2-019,4712.098346263016,109.2381714,23.0778414,228.3
Q2-019,4731.898346263015,109.2381714,23.0778414,228.3
Q2-019,4751.698346263015,109.2381714,23.0778414,228.3
Q2-019,4771.498346263015,109.2381714,23.0778414,228.3
Q2-019,4791.430522548099,109.2381714,23.0778414,278.1304407127114
Q2-019,4811.362698833183,109.2381714,23.0778414,327.96088142541936
Q2-019,4831.294875118267,109.2381714,23.0778414,377.7913221381296
Q2-019,4851.22705140335,109.23800413084533,23.07625703338601,398.2391662597656
Q2-019,4871.159227688434,109.23772045626713,23.073570079345686,398.2391662597656
